M,K,Label,Both_Hands,F_Index,F_Middle,F_Pinky,F_Ring,F_Thumb,M_Back,M_Down,M_Front,M_In,M_Iterative,M_Out,M_Up,O_Back,O_Down,O_Front,O_In,O_Out,O_Up,feature_path_m,feature_path_k,fold
train/109/M_21619.avi,train/109/K_21619.avi,158,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_21619.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_21619.npy,3
train/109/M_21624.avi,train/109/K_21624.avi,158,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_21624.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_21624.npy,3
train/111/M_22193.avi,train/111/K_22193.avi,158,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_22193.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_22193.npy,3
train/112/M_22235.avi,train/112/K_22235.avi,158,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_22235.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_22235.npy,3
train/113/M_22419.avi,train/113/K_22419.avi,158,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_22419.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_22419.npy,3
train/113/M_22520.avi,train/113/K_22520.avi,158,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_22520.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_22520.npy,3
train/115/M_22988.avi,train/115/K_22988.avi,158,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_22988.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_22988.npy,3
train/119/M_23609.avi,train/119/K_23609.avi,158,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_23609.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_23609.npy,3
train/121/M_24163.avi,train/121/K_24163.avi,158,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_24163.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_24163.npy,3
train/122/M_24245.avi,train/122/K_24245.avi,158,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_24245.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_24245.npy,3
train/127/M_25342.avi,train/127/K_25342.avi,158,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_25342.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_25342.npy,3
train/128/M_25410.avi,train/128/K_25410.avi,158,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_25410.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_25410.npy,3
train/132/M_26301.avi,train/132/K_26301.avi,158,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_26301.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_26301.npy,3
train/134/M_26754.avi,train/134/K_26754.avi,158,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_26754.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_26754.npy,3
train/138/M_27434.avi,train/138/K_27434.avi,158,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_27434.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_27434.npy,3
train/139/M_27634.avi,train/139/K_27634.avi,158,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_27634.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_27634.npy,3
train/139/M_27765.avi,train/139/K_27765.avi,158,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_27765.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_27765.npy,3
train/141/M_28032.avi,train/141/K_28032.avi,158,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_28032.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_28032.npy,3
train/142/M_28383.avi,train/142/K_28383.avi,158,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_28383.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_28383.npy,3
train/143/M_28438.avi,train/143/K_28438.avi,158,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_28438.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_28438.npy,3
train/143/M_28546.avi,train/143/K_28546.avi,158,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_28546.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_28546.npy,3
train/146/M_29089.avi,train/146/K_29089.avi,158,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_29089.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_29089.npy,3
train/147/M_29221.avi,train/147/K_29221.avi,158,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_29221.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_29221.npy,3
train/149/M_29681.avi,train/149/K_29681.avi,158,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_29681.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_29681.npy,3
train/150/M_29825.avi,train/150/K_29825.avi,158,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_29825.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_29825.npy,3
train/154/M_30669.avi,train/154/K_30669.avi,158,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_30669.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_30669.npy,3
train/155/M_30952.avi,train/155/K_30952.avi,158,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_30952.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_30952.npy,3
train/155/M_30983.avi,train/155/K_30983.avi,158,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_30983.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_30983.npy,3
train/156/M_31138.avi,train/156/K_31138.avi,158,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_31138.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_31138.npy,3
train/156/M_31183.avi,train/156/K_31183.avi,158,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_31183.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_31183.npy,3
train/161/M_32120.avi,train/161/K_32120.avi,158,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_32120.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_32120.npy,3
train/162/M_32260.avi,train/162/K_32260.avi,158,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_32260.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_32260.npy,3
train/162/M_32273.avi,train/162/K_32273.avi,158,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_32273.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_32273.npy,3
train/165/M_32915.avi,train/165/K_32915.avi,158,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_32915.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_32915.npy,3
train/165/M_32982.avi,train/165/K_32982.avi,158,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_32982.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_32982.npy,3
train/166/M_33036.avi,train/166/K_33036.avi,158,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_33036.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_33036.npy,3
train/166/M_33138.avi,train/166/K_33138.avi,158,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_33138.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_33138.npy,3
train/167/M_33399.avi,train/167/K_33399.avi,158,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_33399.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_33399.npy,3
train/168/M_33463.avi,train/168/K_33463.avi,158,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_33463.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_33463.npy,3
train/169/M_33798.avi,train/169/K_33798.avi,158,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_33798.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_33798.npy,3
train/170/M_33994.avi,train/170/K_33994.avi,158,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_33994.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_33994.npy,3
train/171/M_34086.avi,train/171/K_34086.avi,158,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_34086.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_34086.npy,3
train/171/M_34140.avi,train/171/K_34140.avi,158,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_34140.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_34140.npy,3
train/173/M_34457.avi,train/173/K_34457.avi,158,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_34457.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_34457.npy,3
train/174/M_34641.avi,train/174/K_34641.avi,158,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_34641.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_34641.npy,3
train/175/M_34909.avi,train/175/K_34909.avi,158,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_34909.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_34909.npy,3
train/175/M_34957.avi,train/175/K_34957.avi,158,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_34957.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_34957.npy,3
train/176/M_35068.avi,train/176/K_35068.avi,158,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_35068.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_35068.npy,3
train/176/M_35157.avi,train/176/K_35157.avi,158,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_35157.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_35157.npy,3
train/178/M_35455.avi,train/178/K_35455.avi,158,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_35455.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_35455.npy,3
train/178/M_35512.avi,train/178/K_35512.avi,158,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_35512.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_35512.npy,3
train/178/M_35552.avi,train/178/K_35552.avi,158,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_35552.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_35552.npy,3
train/179/M_35604.avi,train/179/K_35604.avi,158,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_35604.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_35604.npy,3
train/001/M_00148.avi,train/001/K_00148.avi,14,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_00148.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_00148.npy,4
train/007/M_01207.avi,train/007/K_01207.avi,14,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_01207.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_01207.npy,4
train/008/M_01445.avi,train/008/K_01445.avi,14,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_01445.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_01445.npy,4
train/008/M_01585.avi,train/008/K_01585.avi,14,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_01585.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_01585.npy,4
train/015/M_02989.avi,train/015/K_02989.avi,14,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_02989.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_02989.npy,4
train/016/M_03075.avi,train/016/K_03075.avi,14,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_03075.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_03075.npy,4
train/018/M_03517.avi,train/018/K_03517.avi,14,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_03517.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_03517.npy,4
train/019/M_03728.avi,train/019/K_03728.avi,14,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_03728.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_03728.npy,4
train/020/M_03955.avi,train/020/K_03955.avi,14,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_03955.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_03955.npy,4
train/020/M_03973.avi,train/020/K_03973.avi,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_03973.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_03973.npy,4
train/020/M_03976.avi,train/020/K_03976.avi,14,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_03976.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_03976.npy,4
train/021/M_04141.avi,train/021/K_04141.avi,14,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_04141.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_04141.npy,4
train/022/M_04301.avi,train/022/K_04301.avi,14,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_04301.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_04301.npy,4
train/023/M_04429.avi,train/023/K_04429.avi,14,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_04429.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_04429.npy,4
train/023/M_04433.avi,train/023/K_04433.avi,14,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_04433.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_04433.npy,4
train/023/M_04477.avi,train/023/K_04477.avi,14,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_04477.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_04477.npy,4
train/025/M_04811.avi,train/025/K_04811.avi,14,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_04811.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_04811.npy,4
train/026/M_05051.avi,train/026/K_05051.avi,14,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_05051.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_05051.npy,4
train/029/M_05780.avi,train/029/K_05780.avi,14,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_05780.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_05780.npy,4
train/030/M_05902.avi,train/030/K_05902.avi,14,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_05902.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_05902.npy,4
train/030/M_05938.avi,train/030/K_05938.avi,14,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_05938.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_05938.npy,4
train/033/M_06545.avi,train/033/K_06545.avi,14,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_06545.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_06545.npy,4
train/034/M_06719.avi,train/034/K_06719.avi,14,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_06719.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_06719.npy,4
train/035/M_06823.avi,train/035/K_06823.avi,14,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_06823.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_06823.npy,4
train/035/M_06914.avi,train/035/K_06914.avi,14,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_06914.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_06914.npy,4
train/039/M_07689.avi,train/039/K_07689.avi,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_07689.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_07689.npy,4
train/040/M_07931.avi,train/040/K_07931.avi,14,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_07931.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_07931.npy,4
train/042/M_08216.avi,train/042/K_08216.avi,14,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_08216.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_08216.npy,4
train/042/M_08284.avi,train/042/K_08284.avi,14,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_08284.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_08284.npy,4
train/044/M_08654.avi,train/044/K_08654.avi,14,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_08654.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_08654.npy,4
train/045/M_08857.avi,train/045/K_08857.avi,14,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_08857.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_08857.npy,4
train/045/M_08942.avi,train/045/K_08942.avi,14,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_08942.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_08942.npy,4
train/049/M_09688.avi,train/049/K_09688.avi,14,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_09688.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_09688.npy,4
train/051/M_10015.avi,train/051/K_10015.avi,14,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_10015.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_10015.npy,4
train/052/M_10218.avi,train/052/K_10218.avi,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_10218.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_10218.npy,4
train/052/M_10341.avi,train/052/K_10341.avi,14,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_10341.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_10341.npy,4
train/053/M_10405.avi,train/053/K_10405.avi,14,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_10405.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_10405.npy,4
train/057/M_11266.avi,train/057/K_11266.avi,14,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_11266.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_11266.npy,4
train/058/M_11474.avi,train/058/K_11474.avi,14,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_11474.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_11474.npy,4
train/058/M_11547.avi,train/058/K_11547.avi,14,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_11547.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_11547.npy,4
train/059/M_11664.avi,train/059/K_11664.avi,14,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_11664.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_11664.npy,4
train/061/M_12056.avi,train/061/K_12056.avi,14,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_12056.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_12056.npy,4
train/062/M_12323.avi,train/062/K_12323.avi,14,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_12323.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_12323.npy,4
train/063/M_12502.avi,train/063/K_12502.avi,14,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_12502.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_12502.npy,4
train/064/M_12775.avi,train/064/K_12775.avi,14,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_12775.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_12775.npy,4
train/065/M_12875.avi,train/065/K_12875.avi,14,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_12875.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_12875.npy,4
train/065/M_12987.avi,train/065/K_12987.avi,14,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_12987.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_12987.npy,4
train/068/M_13582.avi,train/068/K_13582.avi,14,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_13582.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_13582.npy,4
train/072/M_14327.avi,train/072/K_14327.avi,14,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_14327.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_14327.npy,4
train/075/M_14866.avi,train/075/K_14866.avi,14,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_14866.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_14866.npy,4
train/076/M_15198.avi,train/076/K_15198.avi,14,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_15198.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_15198.npy,4
train/078/M_15599.avi,train/078/K_15599.avi,14,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_15599.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_15599.npy,4
