M,K,Label,Both_Hands,F_Index,F_Middle,F_Pinky,F_Ring,F_Thumb,M_Back,M_Down,M_Front,M_In,M_Iterative,M_Out,M_Up,O_Back,O_Down,O_Front,O_In,O_Out,O_Up,feature_path_m,feature_path_k,fold
train/124/M_24755.avi,train/124/K_24755.avi,156,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_24755.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_24755.npy,4
train/126/M_25137.avi,train/126/K_25137.avi,156,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_25137.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_25137.npy,4
train/126/M_25161.avi,train/126/K_25161.avi,156,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_25161.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_25161.npy,4
train/128/M_25585.avi,train/128/K_25585.avi,156,1,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_25585.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_25585.npy,4
train/129/M_25740.avi,train/129/K_25740.avi,156,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_25740.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_25740.npy,4
train/130/M_25817.avi,train/130/K_25817.avi,156,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_25817.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_25817.npy,4
train/130/M_25826.avi,train/130/K_25826.avi,156,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_25826.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_25826.npy,4
train/131/M_26126.avi,train/131/K_26126.avi,156,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_26126.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_26126.npy,4
train/132/M_26348.avi,train/132/K_26348.avi,156,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_26348.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_26348.npy,4
train/133/M_26412.avi,train/133/K_26412.avi,156,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_26412.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_26412.npy,4
train/133/M_26564.avi,train/133/K_26564.avi,156,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_26564.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_26564.npy,4
train/136/M_27037.avi,train/136/K_27037.avi,156,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_27037.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_27037.npy,4
train/136/M_27181.avi,train/136/K_27181.avi,156,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_27181.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_27181.npy,4
train/138/M_27598.avi,train/138/K_27598.avi,156,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_27598.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_27598.npy,4
train/139/M_27727.avi,train/139/K_27727.avi,156,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_27727.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_27727.npy,4
train/139/M_27749.avi,train/139/K_27749.avi,156,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_27749.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_27749.npy,4
train/140/M_27886.avi,train/140/K_27886.avi,156,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_27886.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_27886.npy,4
train/142/M_28381.avi,train/142/K_28381.avi,156,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_28381.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_28381.npy,4
train/143/M_28512.avi,train/143/K_28512.avi,156,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_28512.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_28512.npy,4
train/147/M_29326.avi,train/147/K_29326.avi,156,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_29326.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_29326.npy,4
train/148/M_29490.avi,train/148/K_29490.avi,156,1,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_29490.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_29490.npy,4
train/148/M_29591.avi,train/148/K_29591.avi,156,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_29591.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_29591.npy,4
train/149/M_29737.avi,train/149/K_29737.avi,156,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_29737.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_29737.npy,4
train/150/M_29885.avi,train/150/K_29885.avi,156,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_29885.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_29885.npy,4
train/152/M_30282.avi,train/152/K_30282.avi,156,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_30282.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_30282.npy,4
train/154/M_30715.avi,train/154/K_30715.avi,156,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_30715.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_30715.npy,4
train/156/M_31056.avi,train/156/K_31056.avi,156,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_31056.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_31056.npy,4
train/158/M_31467.avi,train/158/K_31467.avi,156,1,1,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_31467.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_31467.npy,4
train/158/M_31565.avi,train/158/K_31565.avi,156,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_31565.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_31565.npy,4
train/162/M_32226.avi,train/162/K_32226.avi,156,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_32226.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_32226.npy,4
train/162/M_32245.avi,train/162/K_32245.avi,156,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_32245.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_32245.npy,4
train/165/M_32908.avi,train/165/K_32908.avi,156,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_32908.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_32908.npy,4
train/166/M_33009.avi,train/166/K_33009.avi,156,1,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_33009.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_33009.npy,4
train/168/M_33497.avi,train/168/K_33497.avi,156,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_33497.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_33497.npy,4
train/168/M_33520.avi,train/168/K_33520.avi,156,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_33520.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_33520.npy,4
train/169/M_33604.avi,train/169/K_33604.avi,156,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_33604.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_33604.npy,4
train/171/M_34029.avi,train/171/K_34029.avi,156,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_34029.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_34029.npy,4
train/171/M_34200.avi,train/171/K_34200.avi,156,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_34200.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_34200.npy,4
train/173/M_34453.avi,train/173/K_34453.avi,156,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_34453.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_34453.npy,4
train/173/M_34509.avi,train/173/K_34509.avi,156,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_34509.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_34509.npy,4
train/174/M_34700.avi,train/174/K_34700.avi,156,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_34700.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_34700.npy,4
train/175/M_34815.avi,train/175/K_34815.avi,156,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_34815.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_34815.npy,4
train/175/M_34816.avi,train/175/K_34816.avi,156,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_34816.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_34816.npy,4
train/176/M_35130.avi,train/176/K_35130.avi,156,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_35130.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_35130.npy,4
train/177/M_35245.avi,train/177/K_35245.avi,156,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_35245.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_35245.npy,4
train/179/M_35655.avi,train/179/K_35655.avi,156,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_35655.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_35655.npy,4
train/179/M_35760.avi,train/179/K_35760.avi,156,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_35760.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_35760.npy,4
train/001/M_00011.avi,train/001/K_00011.avi,93,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_00011.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_00011.npy,4
train/002/M_00289.avi,train/002/K_00289.avi,93,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_00289.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_00289.npy,4
train/003/M_00455.avi,train/003/K_00455.avi,93,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_00455.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_00455.npy,4
train/004/M_00722.avi,train/004/K_00722.avi,93,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_00722.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_00722.npy,4
train/005/M_00966.avi,train/005/K_00966.avi,93,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_00966.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_00966.npy,4
train/007/M_01255.avi,train/007/K_01255.avi,93,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_01255.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_01255.npy,4
train/008/M_01415.avi,train/008/K_01415.avi,93,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_01415.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_01415.npy,4
train/008/M_01462.avi,train/008/K_01462.avi,93,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_01462.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_01462.npy,4
train/009/M_01616.avi,train/009/K_01616.avi,93,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_01616.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_01616.npy,4
train/009/M_01694.avi,train/009/K_01694.avi,93,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_01694.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_01694.npy,4
train/009/M_01766.avi,train/009/K_01766.avi,93,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_01766.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_01766.npy,4
train/009/M_01800.avi,train/009/K_01800.avi,93,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_01800.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_01800.npy,4
train/010/M_01892.avi,train/010/K_01892.avi,93,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_01892.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_01892.npy,4
train/010/M_01948.avi,train/010/K_01948.avi,93,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_01948.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_01948.npy,4
train/011/M_02133.avi,train/011/K_02133.avi,93,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_02133.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_02133.npy,4
train/012/M_02291.avi,train/012/K_02291.avi,93,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_02291.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_02291.npy,4
train/012/M_02340.avi,train/012/K_02340.avi,93,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_02340.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_02340.npy,4
train/013/M_02438.avi,train/013/K_02438.avi,93,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_02438.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_02438.npy,4
train/014/M_02614.avi,train/014/K_02614.avi,93,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_02614.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_02614.npy,4
train/014/M_02665.avi,train/014/K_02665.avi,93,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_02665.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_02665.npy,4
train/016/M_03176.avi,train/016/K_03176.avi,93,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_03176.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_03176.npy,4
train/018/M_03454.avi,train/018/K_03454.avi,93,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_03454.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_03454.npy,4
train/018/M_03591.avi,train/018/K_03591.avi,93,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_03591.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_03591.npy,4
train/019/M_03613.avi,train/019/K_03613.avi,93,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_03613.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_03613.npy,4
train/019/M_03640.avi,train/019/K_03640.avi,93,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_03640.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_03640.npy,4
train/020/M_03971.avi,train/020/K_03971.avi,93,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_03971.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_03971.npy,4
train/022/M_04276.avi,train/022/K_04276.avi,93,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_04276.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_04276.npy,4
train/022/M_04302.avi,train/022/K_04302.avi,93,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_04302.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_04302.npy,4
train/022/M_04348.avi,train/022/K_04348.avi,93,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_04348.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_04348.npy,4
train/023/M_04456.avi,train/023/K_04456.avi,93,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_04456.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_04456.npy,4
train/024/M_04636.avi,train/024/K_04636.avi,93,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_04636.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_04636.npy,4
train/028/M_05559.avi,train/028/K_05559.avi,93,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_05559.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_05559.npy,4
train/030/M_05887.avi,train/030/K_05887.avi,93,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_05887.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_05887.npy,4
train/030/M_05906.avi,train/030/K_05906.avi,93,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_05906.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_05906.npy,4
train/031/M_06158.avi,train/031/K_06158.avi,93,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_06158.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_06158.npy,4
train/032/M_06249.avi,train/032/K_06249.avi,93,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_06249.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_06249.npy,4
train/032/M_06303.avi,train/032/K_06303.avi,93,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_06303.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_06303.npy,4
train/032/M_06371.avi,train/032/K_06371.avi,93,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_06371.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_06371.npy,4
train/033/M_06515.avi,train/033/K_06515.avi,93,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_06515.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_06515.npy,4
train/033/M_06569.avi,train/033/K_06569.avi,93,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_06569.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_06569.npy,4
train/034/M_06625.avi,train/034/K_06625.avi,93,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_06625.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_06625.npy,4
train/034/M_06742.avi,train/034/K_06742.avi,93,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_06742.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_06742.npy,4
train/034/M_06748.avi,train/034/K_06748.avi,93,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_06748.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_06748.npy,4
train/036/M_07087.avi,train/036/K_07087.avi,93,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_07087.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_07087.npy,4
train/040/M_07828.avi,train/040/K_07828.avi,93,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_07828.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_07828.npy,4
train/040/M_07854.avi,train/040/K_07854.avi,93,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_07854.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_07854.npy,4
train/040/M_07978.avi,train/040/K_07978.avi,93,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_07978.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_07978.npy,4
train/041/M_08076.avi,train/041/K_08076.avi,93,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_08076.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_08076.npy,4
train/043/M_08587.avi,train/043/K_08587.avi,93,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_08587.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_08587.npy,4
train/044/M_08688.avi,train/044/K_08688.avi,93,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_08688.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_08688.npy,4
train/047/M_09240.avi,train/047/K_09240.avi,93,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_09240.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_09240.npy,4
train/047/M_09280.avi,train/047/K_09280.avi,93,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_09280.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_09280.npy,4
train/047/M_09352.avi,train/047/K_09352.avi,93,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_09352.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_09352.npy,4
train/050/M_09817.avi,train/050/K_09817.avi,93,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_09817.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_09817.npy,4
train/050/M_09827.avi,train/050/K_09827.avi,93,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_09827.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_09827.npy,4
train/053/M_10481.avi,train/053/K_10481.avi,93,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_10481.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_10481.npy,4
train/053/M_10526.avi,train/053/K_10526.avi,93,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_10526.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_10526.npy,4
train/054/M_10612.avi,train/054/K_10612.avi,93,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,/scratch/gilbreth/choi502/ie590/feature_maps/M_10612.npy,/scratch/gilbreth/choi502/ie590/feature_maps/K_10612.npy,4
